Meriones tamariscinus,120.0,M
Meriones tristrami,109.54,M
Meriones unguiculatus,56.25,M
Meriones vinogradovi,128.0,M
Meriones zarudnyi,82.44,M
Meristogenys amoropalamus,10.9760539515,A
Meristogenys jerboa,17.6377065985,A
Meristogenys kinabaluensis,19.0694378651,A
Meristogenys macrophthalmus,4.04223130776,A
Meristogenys maryatiae,10.4471170499,A
Meristogenys orphnocnemis,11.7176005154,A
Meristogenys phaeomerus,11.7176005154,A
Meristogenys stenocephalus,16.922675574,A
Meristogenys stigmachilus,14.6299916411,A
Meristogenys whiteheadi,14.6617515685,A
Meroles anchietae,4.0,R
Meroles ctenodactylus,21.0,R
Meroles cuneirostris,5.0,R
Meroles knoxii,7.0,R
Meroles micropholidotus,7.0,R
Meroles reticulatus,4.0,R
Meroles squamulosus,11.0,R
Meroles suborbitalis,8.0,R
Meropogon forsteni,55.0,B
Merops albicollis,25.9,B
Merops apiaster,56.6,B
Merops boehmi,16.6,B
Merops breweri,49.74,B
Merops bullockoides,34.8,B
Merops bulocki,23.1,B
Merops gularis,27.3,B
Merops hirundineus,21.7,B
Merops leschenaulti,27.2,B
Merops malimbicus,50.37,B
Merops muelleri,22.5,B
Merops nubicoides,42.4,B
Merops nubicus,42.4,B
Merops oreobates,23.96,B
Merops orientalis,14.8,B
Merops ornatus,29.5,B
Merops persicus,49.3,B
Merops philippinus,34.0,B
Merops pusillus,15.1,B
Merops revoilii,12.9,B
Merops superciliosus,38.5,B
Merops variegatus,22.5,B
Merops viridis,34.8,B
Mertensiella caucasica,9.8,A
Mertensophryne anotis,5.67407679784,A
Mertensophryne lindneri,3.3662497168,A
Mertensophryne loveridgei,4.26642898526,A
Mertensophryne melanopleura,2.26060370146,A
Mertensophryne micranotis,1.84447283333,A
Mertensophryne nyikae,5.25473436198,A
Mertensophryne taitana,3.71554365566,A
Mertensophryne usambarae,5.46271131471,A
Mertensophryne uzunguensis,2.7118030496,A
Merulaxis ater,35.03,B
Merulaxis stresemanni,37.0,B
Mesalina adramitana,2.0,R
Mesalina ayunensis,2.0,R
Mesalina bahaeldini,3.0,R
Mesalina balfouri,5.0,R
Mesalina brevirostris,5.0,R
Mesalina ercolinii,7.0,R
Mesalina guttulata,8.0,R
Mesalina kuri,4.0,R
Mesalina martini,3.0,R
Mesalina olivieri,3.0,R
Mesalina pasteuri,3.0,R
Mesalina rubropunctata,7.0,R
Mesalina simoni,3.0,R
Mesalina watsonana,5.0,R
Mesaspis antauges,9.0,R
Mesaspis gadovii,20.0,R
Mesaspis juarezi,6.0,R
Mesaspis monticola,10.0,R
Mesaspis moreletii,14.0,R
Mesaspis viridiflava,6.0,R
Mesechinus dauuricus,342.0,M
Mesechinus hughi,315.81,M
Mesembrinibis cayennensis,756.0,B
Mesembriomys gouldii,716.33,M
Mesembriomys macrurus,285.093333333,M
Mesitornis unicolor,148.0,B
Mesitornis variegatus,113.0,B
Mesobaena huebneri,9.0,R
Mesobaena rhachicephala,10.0,R
Mesocapromys angelcabrerai,470.0,M
Mesocapromys auritus,585.55,M
Mesocapromys melanurus,883.14,M
Mesocapromys nanus,583.33,M
Mesocapromys sanfelipensis,554.44,M
Mesoclemmys dahli,2553.0,R
Mesoclemmys gibba,1633.0,R
Mesoclemmys heliostemma,3266.0,R
Mesoclemmys hogei,4385.0,R
Mesoclemmys nasuta,3451.0,R
Mesoclemmys perplexa,1042.0,R
Mesoclemmys raniceps,3802.0,R
Mesoclemmys tuberculata,1936.0,R
Mesoclemmys vanderhaegei,2333.0,R
Mesoclemmys zuliae,1862.0,R
Mesocricetus auratus,100.733333333,M
Mesocricetus brandti,198.0,M
Mesocricetus newtoni,97.5,M
Mesocricetus raddei,111.73,M
Mesomys didelphoides,108.0,M
Mesomys hispidus,175.0,M
Mesomys leniceps,108.0,M
Mesomys obscurus,108.0,M
Mesomys occultus,126.85,M
Mesomys stimulax,108.0,M
Mesophoyx intermedia,458.83,B
Mesophylla macconnelli,6.86,M
Mesopicos elliotii,37.2,B
Mesopicos goertae,44.48,B
Mesopicos griseocephalus,40.89,B
Mesoplodon bidens,3400000.0,M
Mesoplodon bowdoini,2599999.99667,M
Mesoplodon carlhubbsi,3400000.0,M
Mesoplodon densirostris,2299999.99667,M
Mesoplodon europaeus,5600000.00667,M
Mesoplodon ginkgodens,1500000.0,M
Mesoplodon grayi,2899999.99333,M
Mesoplodon hectori,1000000.0,M
Mesoplodon layardii,1500000.0,M
Mesoplodon mirus,2099999.99667,M
Mesoplodon perrini,2514984.32,M
Mesoplodon peruvianus,2514984.32,M
Mesoplodon stejnegeri,4800000.00667,M
Mesoplodon traversii,2514984.32,M
Mesoscincus altamirani,22.0,R
Mesoscincus managuae,44.0,R
Mesoscincus schwartzei,44.0,R
Metabolus rugensis,52.0,B
Metachirus nudicaudatus,368.59,M
Metacrinia nichollsi,1.9792193179,A
Metallura aeneocauda,5.2,B
Metallura baroni,4.3,B
Metallura eupogon,4.6,B
Metallura iracunda,3.85,B
Metallura odomae,5.1,B
Metallura phoebe,5.4,B
Metallura theresiae,4.9,B
Metallura tyrianthina,3.8,B
Metallura williami,4.5,B
Metamagnusia slateri,2.7118030496,A
Metaphrynella pollicaris,4.65134615246,A
Metaphrynella sundana,2.7118030496,A
Metopidius indicus,155.0,B
Metopothrix aurantiaca,11.2,B
Metriopelia aymara,61.8,B
Metriopelia ceciliae,55.1,B
Metriopelia melanoptera,100.0,B
Metriopelia morenoi,28.6,B
Micaelamys granti,40.0,M
Micaelamys namaquensis,57.1,M
Micoureus alstoni,132.2,M
Micoureus constantiae,91.93,M
Micoureus demerarae,96.3433333333,M
Micoureus paraguayanus,112.43,M
Micoureus phaeus,103.76,M
Micoureus regina,118.733333333,M
Micrablepharus atticolus,2.0,R
Micrablepharus maximiliani,1.0,R
Micrastur buckleyi,464.0,B
Micrastur gilvicollis,209.0,B
Micrastur mintoni,209.5,B
Micrastur mirandollei,548.99,B
Micrastur plumbeus,185.41,B
Micrastur ruficollis,177.64,B
Micrastur semitorquatus,621.68,B
Micrathene whitneyi,41.0,B
Micrelaps bicoloratus,7.0,R
Micrelaps boettgeri,21.0,R
Micrelaps muelleri,36.0,R
Micrelaps tchernovi,7.0,R
Micrelaps vaillanti,20.0,R
Micrixalus fuscus,3.03158812379,A
Micrixalus phyllophilus,1.9792193179,A
Microakodontomys transitorius,47.71,M
Microbates cinereiventris,11.9,B
Microbates collaris,10.2,B
Microbatrachella capensis,1.12221050287,A
Microcaecilia albiceps,98.4242837458,A
Microcaecilia grandis,165.279373506,A
Microcaecilia iyob,65.7448262823,A
Microcaecilia rabei,63.9621388841,A
Microcaecilia supernumeraria,111.519780187,A
Microcaecilia taylori,88.0420630764,A
Microcaecilia unicolor,98.4242837458,A
Microcavia australis,269.53,M
Microcavia niata,254.956666667,M
Microcavia shiptoni,185.0,M
Microcebus berthae,33.45,M
Microcebus coquereli,328.0,M
Microcebus griseorufus,70.24,M
Microcebus murinus,68.2,M
Microcebus myoxinus,30.615,M
Microcebus ravelobensis,56.8,M
Microcebus rufus,46.4633333333,M
Microcebus sambiranensis,49.06,M
Microcebus tavaratra,68.01,M
Microcerculus bambla,19.1,B
Microcerculus marginatus,18.22,B
Microcerculus philomela,17.78,B
Microcerculus ustulatus,21.0,B
Microchera albocoronata,2.7,B
Microdillus peeli,35.26,M
Microdipodops megacephalus,11.6833333333,M
Microdipodops pallidus,13.0866666667,M
Microdynamis parva,47.22,B
Microeca fascinans,14.47,B
Microeca flavigaster,12.1,B
Microeca flavovirescens,15.0,B
Microeca griseoceps,10.6,B
Microeca hemixantha,13.65,B
Microeca papuana,14.4,B
Microgale brevicaudata,9.91,M
Microgale cowani,12.7566666667,M
Microgale dobsoni,37.72,M
Microgale drouhardi,10.5,M
Microgale dryas,40.0,M
Microgale fotsifotsy,7.7,M
Microgale gracilis,23.3,M
Microgale gymnorhyncha,18.2,M
Microgale longicaudata,7.95333333333,M
Microgale monticola,13.9,M
Microgale nasoloi,13.83,M
Microgale parvula,3.44333333333,M
Microgale principula,10.2,M
Microgale pulla,4.04,M
Microgale pusilla,3.4,M
Microgale soricoides,18.7,M
Microgale taiva,12.4,M
Microgale talazaci,46.1566666667,M
Microgale thomasi,22.9,M
Microgecko depressus,1.0,R
Microgecko helenae,1.0,R
Microgecko latifi,0.0,R
Microgecko persicus,1.0,R
Microhierax caerulescens,38.72,B
Microhierax erythrogenys,49.96,B
Microhierax fringillarius,42.9,B
Microhierax latifrons,41.2,B
Microhierax melanoleucos,64.22,B
Microhydromys musseri,17.32,M
Microhydromys richardsoni,10.2666666667,M
Microhyla achatina,1.9792193179,A
Microhyla annamensis,1.66259595421,A
Microhyla annectens,1.12221050287,A
Microhyla berdmorei,5.58912529002,A
Microhyla borneensis,1.9792193179,A
Microhyla butleri,2.11794372182,A
Microhyla chakrapanii,1.58709428211,A
Microhyla erythropoda,2.28960438472,A
Microhyla fissipes,1.79169795868,A
Microhyla fowleri,4.74975506003,A
Microhyla fusca,1.71374882568,A
Microhyla heymonsi,2.77455756544,A
Microhyla karunaratnei,1.46455886662,A
Microhyla maculifera,0.639685308368,A
Microhyla mantheyi,2.58811293027,A
Microhyla marmorata,1.72663889596,A
Microhyla mixtura,1.9792193179,A
Microhyla nanapollexa,0.975747153268,A
Microhyla nepenthicola,1.20974451583,A
Microhyla okinavensis,2.83791546098,A
Microhyla ornata,1.65,A
Microhyla palmipes,1.58709428211,A
Microhyla perparva,0.819049416725,A
Microhyla petrigena,1.12221050287,A
Microhyla picta,2.86982000359,A
Microhyla pulchra,3.53908218703,A
Microhyla pulverata,1.36953156346,A
Microhyla rubra,2.63421173817,A
Microhyla sholigari,0.819049416725,A
Microhyla superciliaris,0.557088538761,A
Microhyla zeylanica,1.3461952053,A
Microligea palustris,13.2,B
Microlophus albemarlensis,66.0,R
Microlophus atacamensis,64.0,R
Microlophus bivittatus,41.0,R
Microlophus delanonis,118.0,R
Microlophus duncanensis,36.0,R
Microlophus grayii,46.0,R
Microlophus habelii,52.0,R
Microlophus heterolepis,73.0,R
Microlophus koepckeorum,20.0,R
Microlophus occipitalis,19.0,R
Microlophus pacificus,41.0,R
Microlophus peruvianus,89.0,R
Microlophus quadrivittatus,65.0,R
Microlophus stolzmanni,63.0,R
Microlophus tarapacensis,47.0,R
Microlophus theresiae,43.0,R
Microlophus theresioides,52.0,R
Microlophus thoracicus,30.0,R
Microlophus tigris,41.0,R
Microlophus yanezi,16.0,R
Micromacronus leytensis,5.5,B
Micromacronus sordidus,5.5,B
Micromonacha lanceolata,19.8,B
Micromurexia habbema,46.97,M
Micromys minutus,6.66333333333,M
Micronycteris brachyotis,10.3,M
Micronycteris brosseti,4.85,M
Micronycteris daviesi,18.5,M
Micronycteris hirsuta,12.5666666667,M
Micronycteris homezi,6.8,M
Micronycteris matses,6.85,M
Micronycteris megalotis,6.30333333333,M
Micronycteris microtis,6.5,M
Micronycteris minuta,6.76666666667,M
Micronycteris nicefori,8.18,M
Micronycteris sanborni,6.3,M
Micronycteris schmidtorum,7.64,M
Micronycteris sylvestris,8.84,M
Microparra capensis,41.3,B
Micropechis ikaheka,1340.0,R
Microperoryctes longicauda,540.69,M
Microperoryctes murina,817.52,M
Microperoryctes papuensis,158.0,M
Micropisthodon ochraceus,55.0,R
Micropotamogale lamottei,69.5966666667,M
Micropotamogale ruwenzorii,107.21,M
Micropsitta bruijnii,13.43,B
Micropsitta finschii,14.95,B
Micropsitta geelvinkiana,12.2,B
Micropsitta keiensis,12.1,B
Micropsitta meeki,12.98,B
Micropsitta pusio,14.0,B
Micropteropus intermedius,59.17,M
Micropteropus pusillus,25.75,M
Micropygia schomburgkii,31.2,B
Microrhopias quixensis,7.9,B
Microryzomys altissimus,13.4966666667,M
Microryzomys minutus,13.4966666667,M
Microsciurus alfari,87.4966666667,M
Microsciurus flaviventer,92.0,M
Microsciurus mimulus,120.0,M
Microsciurus santanderensis,99.7966666667,M
Microstilbon burmeisteri,2.5,B
Microtus abbreviatus,64.72,M
Microtus agrestis,38.09,M
Microtus anatolicus,37.99,M
Microtus arvalis,27.2666666667,M
Microtus bavaricus,23.94,M
Microtus brachycercus,37.99,M
Microtus breweri,54.0,M
Microtus cabrerae,52.5,M
Microtus californicus,57.4133333333,M
Microtus canicaudus,29.4266666667,M
Microtus chrotorrhinus,38.9966666667,M
Microtus clarkei,48.14,M
Microtus daghestanicus,12.99,M
Microtus dogramacii,37.99,M
Microtus duodecimcostatus,22.8033333333,M
Microtus evoronensis,41.42,M
Microtus felteni,24.34,M
Microtus fortis,63.0,M
Microtus gerbei,24.89,M
Microtus gregalis,47.5,M
Microtus guatemalensis,41.9966666667,M
Microtus guentheri,49.9966666667,M
Microtus ilaeus,36.67,M
Microtus irani,45.36,M
Microtus kikuchii,46.3,M
Microtus levis,35.49,M
Microtus liechtensteini,37.99,M
Microtus limnophilus,40.59,M
Microtus longicaudus,45.4366666667,M
Microtus lusitanicus,24.82,M
Microtus majori,18.2,M
Microtus maximowiczii,41.49,M
Microtus mexicanus,34.9266666667,M
Microtus middendorffii,36.49,M
Microtus miurus,41.0,M
Microtus mongolicus,27.5,M
Microtus montanus,40.6933333333,M
Microtus montebelli,32.9466666667,M
Microtus mujanensis,41.55,M
Microtus multiplex,23.1766666667,M
Microtus oaxacensis,37.4066666667,M
Microtus ochrogaster,41.0033333333,M
Microtus oeconomus,33.5266666667,M
Microtus oregoni,20.3666666667,M
Microtus paradoxus,37.99,M
Microtus pennsylvanicus,40.5933333333,M
Microtus pinetorum,26.0766666667,M
Microtus qazvinensis,37.99,M
Microtus quasiater,40.0,M
Microtus richardsoni,89.5666666667,M
Microtus rossiaemeridionalis,35.5,M
Microtus sachalinensis,36.33,M
Microtus savii,20.0,M
Microtus schelkovnikovi,26.4,M
Microtus schidlovskii,37.99,M
Microtus socialis,48.0,M
Microtus subterraneus,18.3466666667,M
Microtus tatricus,40.0,M
Microtus thomasi,25.67,M
Microtus townsendii,56.29,M
Microtus transcaspicus,35.17,M
Microtus umbrosus,41.9966666667,M
Microtus xanthognathus,103.7,M
Micruroides euryxanthus,93.0,R
Micrurus albicinctus,66.0,R
Micrurus alleni,511.0,R
Micrurus altirostris,483.0,R
Micrurus ancoralis,649.0,R
Micrurus annellatus,117.0,R
Micrurus averyi,112.0,R
Micrurus baliocoryphus,617.0,R
Micrurus bernadi,159.0,R
Micrurus bocourti,157.0,R
Micrurus bogerti,135.0,R
Micrurus brasiliensis,684.0,R
Micrurus browni,252.0,R
Micrurus camilae,13.0,R
Micrurus catamayensis,204.0,R
Micrurus circinalis,56.0,R
Micrurus clarki,162.0,R
Micrurus collaris,74.0,R
Micrurus corallinus,244.0,R
Micrurus decoratus,96.0,R
Micrurus diana,257.0,R
Micrurus diastema,193.0,R
Micrurus dissoleucus,90.0,R
Micrurus distans,301.0,R
Micrurus dumerilii,222.0,R
Micrurus elegans,119.0,R
Micrurus ephippifer,210.0,R
Micrurus filiformis,78.0,R
Micrurus frontalis,585.0,R
Micrurus fulvius,402.0,R
Micrurus hemprichii,205.0,R
Micrurus hippocrepis,111.0,R
Micrurus ibiboboca,501.0,R
Micrurus isozonus,670.0,R
Micrurus langsdorffi,135.0,R
Micrurus laticollaris,148.0,R
Micrurus latifasciatus,346.0,R
Micrurus lemniscatus,557.0,R
Micrurus limbatus,120.0,R
Micrurus margaritiferus,136.0,R
Micrurus medemi,95.0,R
Micrurus meridensis,26.0,R
Micrurus mertensi,185.0,R
Micrurus mipartitus,339.0,R
Micrurus mosquitensis,126.0,R
Micrurus multifasciatus,339.0,R
Micrurus multiscutatus,167.0,R
Micrurus narduccii,358.0,R
Micrurus nattereri,98.0,R
Micrurus nebularis,62.0,R
Micrurus nigrocinctus,353.0,R
Micrurus obscurus,407.0,R
Micrurus oligoanellatus,81.0,R
Micrurus ornatissimus,170.0,R
Micrurus pacaraimae,21.0,R
Micrurus pachecogili,145.0,R
Micrurus paraensis,55.0,R
Micrurus peruvianus,58.0,R
Micrurus petersi,95.0,R
Micrurus potyguara,204.0,R
Micrurus proximans,64.0,R
Micrurus psyches,201.0,R
Micrurus putumayensis,150.0,R
Micrurus pyrrhocryptus,966.0,R
Micrurus remotus,64.0,R
Micrurus renjifoi,33.0,R
Micrurus ruatanus,100.0,R
Micrurus sangilensis,74.0,R
Micrurus scutiventris,36.0,R
Micrurus serranus,157.0,R
Micrurus silviae,676.0,R
Micrurus spixii,785.0,R
Micrurus spurrelli,84.0,R
Micrurus steindachneri,185.0,R
Micrurus stewarti,163.0,R
Micrurus stuarti,124.0,R
Micrurus surinamensis,497.0,R
Micrurus tamaulipensis,99.0,R
Micrurus tener,405.0,R
Micrurus tschudii,185.0,R
Micryletta inornata,2.7118030496,A
Micryletta steinegeri,2.57282286886,A
Miliaria calandra,48.5,B
Millardia gleadowi,30.8,M
Millardia kathleenae,93.0,M
Millardia kondana,147.0,M
Millardia meltada,68.1233333333,M
Milvago chimachima,315.21,B
Milvago chimango,296.0,B
Milvus migrans,734.1,B
Milvus milvus,1071.77,B
Mimetillus moloneyi,8.86,M
Mimizuku gurneyi,253.0,B
Mimon bennettii,17.0,M
Mimon cozumelae,18.61,M
Mimon crenulatum,13.82,M
Mimon koepckeae,18.61,M
Mimophis mahfalensis,150.0,R
Mimosiphonops reinhardti,251.349142379,A
Mimosiphonops vermiculatus,63.9621388841,A
Mimus dorsalis,58.7,B
Mimus gilvus,51.99,B
Mimus graysoni,65.51,B
Mimus gundlachii,66.8,B
Mimus longicaudatus,66.6,B
Mimus macdonaldi,70.22,B
Mimus melanotis,50.53,B
Mimus parvulus,53.64,B
Mimus patagonicus,57.8,B
Mimus polyglottos,48.5,B
Mimus saturninus,63.7,B
Mimus thenca,65.99,B
Mimus trifasciatus,62.68,B
Mimus triurus,47.2,B
Minervarya chilapata,1.99291346729,A
Minervarya sahyadris,1.79169795868,A
Miniopterus africanus,9.76,M
Miniopterus australis,6.97,M
Miniopterus fraterculus,7.35,M
Miniopterus fuscus,11.065,M
Miniopterus gleni,9.0,M
Miniopterus inflatus,14.6666666667,M
Miniopterus macrocneme,7.53,M
Miniopterus magnater,14.07,M
Miniopterus majori,9.0,M
Miniopterus manavi,7.0,M
Miniopterus medius,11.4,M
Miniopterus minor,7.095,M
Miniopterus natalensis,10.43,M
Miniopterus paululus,9.76,M
Miniopterus pusillus,8.76666666667,M
Miniopterus robustior,12.06,M
Miniopterus schreibersi,10.9,M
Miniopterus schreibersii,11.46,M
Miniopterus shortridgei,9.76,M
Miniopterus tristis,15.34,M
Minla cyanouroptera,17.0,B
Minla ignotincta,14.3,B
Minla strigula,19.2,B
Mino anais,152.0,B
Mino dumontii,217.0,B
Minopterus macrocneme,9.83,M
Mintonophis pakistanicus,214.0,R
Minyobates steyermarki,1.12221050287,A
Mionectes macconnelli,13.5,B
Mionectes oleagineus,11.17,B
Mionectes olivaceus,15.31,B
Mionectes rufiventris,13.3,B
Mionectes striaticollis,15.0,B
Miopithecus ogouensis,1250.0,M
Miopithecus talapoin,1249.62,M
Mirafra affinis,26.2,B
Mirafra africana,45.03,B
Mirafra africanoides,23.4,B
Mirafra albicauda,22.2,B
Mirafra alopex,28.7,B
Mirafra angolensis,36.21,B
Mirafra apiata,26.87,B
Mirafra ashi,36.8,B
Mirafra assamica,26.2,B
Mirafra cantillans,18.69,B
Mirafra cheniana,29.15,B
Mirafra collaris,29.15,B
Mirafra cordofanica,29.15,B
Mirafra erythrocephala,26.2,B
Mirafra erythroptera,21.3,B
Mirafra gilletti,22.4,B
Mirafra hova,18.9,B
Mirafra hypermetra,61.39,B
Mirafra javanica,23.0,B
Mirafra microptera,26.2,B
Mirafra passerina,24.7,B
Mirafra poecilosterna,24.7,B
Mirafra pulpa,21.9,B
Mirafra rufa,29.15,B
Mirafra rufocinnamomea,26.29,B
Mirafra sabota,24.7,B
Mirafra somalica,46.6,B
Mirafra williamsi,29.15,B
Miralia alternans,112.0,R
Mirounga angustirostris,994130.27,M
Mirounga leonina,1600000.0,M
Mirza coquereli,317.25,M
Mitophis asbolepis,2.0,R
Mitophis calypso,2.0,R
Mitophis leptipileptus,2.0,R
Mitophis pyrites,2.0,R
Mitrephanes olivaceus,10.0,B
Mitrephanes phaeocercus,8.59,B
Mitrospingus cassinii,40.4,B
Mitrospingus oleagineus,41.3,B
Mitu mitu,2850.47,B
Mitu salvini,3100.0,B
Mitu tomentosum,2187.62,B
Mitu tuberosum,2769.46,B
Mixcoatlus barbouri,73.0,R
Mixcoatlus browni,62.0,R
Mixcoatlus melanurus,106.0,R
Mixophyes balbus,12.63,A
Mixophyes coggeri,23.2172348609,A
Mixophyes fasciolatus,46.5,A
Mixophyes fleayi,38.5,A
Mixophyes iteratus,51.2,A
Mixophyes schevilli,31.85,A
Mniarogekko chahoua,66.0,R
Mniarogekko jalu,56.0,R
Mniotilta varia,10.9,B
Mochlus afer,64.0,R
Mochlus brevicaudis,10.0,R
Mochlus grandisonianum,4.0,R
Mochlus guineensis,10.0,R
Mochlus mabuiiforme,287.0,R
Mochlus mocquardi,10.0,R
Mochlus paedocarinatum,12.0,R
Mochlus productum,32.0,R
Mochlus simonettai,14.0,R
Mochlus somalicum,13.0,R
Mochlus sundevalli,64.0,R
Mochlus tanae,5.0,R
Mochlus vinciguerrae,5.0,R
Modulatrix orostruthus,32.7,B
Modulatrix stictigula,30.5,B
Mogera etigo,163.0,M
Mogera imaizumii,65.53,M
Mogera insularis,83.03,M
Mogera kobeae,95.0,M
Mogera minor,64.5,M
Mogera tokudae,130.66,M
Mogera uchidai,75.85,M
Mogera wogura,92.0933333333,M
Mohoua albicilla,17.63,B
Mohoua novaeseelandiae,12.14,B
Mohoua ochrocephala,27.69,B
Mokopirirakau cryptozoicus,13.0,R
Mokopirirakau granulatus,17.0,R
Mokopirirakau kahutarae,15.0,R
Mokopirirakau nebulosus,12.0,R
Moloch horridus,62.0,R
Molossops abrasus,35.3,M
Molossops aequatorianus,14.51,M
Molossops greenhalli,15.7,M
Molossops mattogrossensis,7.24333333333,M
Molossops neglectus,11.0,M
Molossops planirostris,12.4,M
Molossops temminckii,5.87333333333,M
Molossus ater,33.6,M
Molossus aztecus,14.86,M
Molossus barnesi,14.8,M
Molossus bondae,17.8,M
Molossus coibensis,18.73,M
Molossus currentium,17.79,M
Molossus molossus,13.6933333333,M
Molossus pretiosus,74.3333333333,M
Molossus rufus,25.0,M
Molossus sinaloae,22.0566666667,M
Molothrus aeneus,62.61,B
Molothrus armenti,67.43,B
Molothrus ater,40.26,B
Molothrus bonariensis,41.49,B
Molothrus oryzivorus,181.85,B
Molothrus rufoaxillaris,47.5,B
Momotus aequatorialis,158.0,B
Momotus mexicanus,75.7,B
Momotus momota,114.96,B
Monachella muelleriana,24.5,B
Monachus monachus,294127.11,M
Monachus schauinslandi,222999.996667,M
Monachus tropicalis,198919.453333,M
Monarcha axillaris,15.6,B
Monarcha barbatus,21.0,B
Monarcha boanensis,17.5,B
Monarcha brehmii,41.0,B
Monarcha browni,26.27,B
Monarcha castaneiventris,27.31,B
Monarcha castus,26.27,B
Monarcha chrysomela,15.6,B
Monarcha cinerascens,29.6,B
Monarcha erythrostictus,26.27,B
Monarcha everetti,33.0,B
Monarcha frater,22.0,B
Monarcha godeffroyi,26.27,B
Monarcha guttula,16.4,B
Monarcha infelix,26.27,B
Monarcha julianae,26.27,B
Monarcha leucotis,11.4,B
Monarcha leucurus,26.27,B
Monarcha loricatus,26.27,B
Monarcha manadensis,22.5,B
Monarcha melanopsis,22.7,B
Monarcha menckei,26.27,B
Monarcha mundus,26.27,B
Monarcha pileatus,14.0,B
Monarcha richardsii,26.27,B
Monarcha rubiensis,43.0,B
Monarcha sacerdotum,37.0,B
Monarcha takatsukasae,36.0,B
Monarcha trivirgatus,12.7,B
Monarcha verticalis,21.7,B
Monarcha viduus,17.09,B
Monasa atra,90.4,B
Monasa flavirostris,62.8,B
Monasa morphoeus,87.9,B
Monasa nigrifrons,80.7,B
Monias benschi,137.94,B
Monodelphis adusta,35.7466666667,M
Monodelphis americana,19.5,M
Monodelphis brevicaudata,76.1233333333,M
Monodelphis dimidiata,49.2533333333,M
Monodelphis domestica,86.6833333333,M
Monodelphis emiliae,48.41,M
Monodelphis glirina,61.54,M
Monodelphis iheringi,112.0,M
Monodelphis kunsi,11.3,M
Monodelphis maraxina,61.57,M
Monodelphis osgoodi,112.0,M
Monodelphis palliolata,61.54,M
Monodelphis rubida,45.5,M
Monodelphis scalops,757.063333333,M
Monodelphis sorex,48.0,M
Monodelphis theresa,112.0,M
Monodelphis umbristriata,61.54,M
Monodelphis unistriata,55.3,M
Monodon monoceros,925375.48,M
Monopeltis adercae,159.0,R
Monopeltis anchietae,33.0,R
Monopeltis capensis,31.0,R
Monopeltis decosteri,17.0,R
Monopeltis galeata,111.0,R
Monopeltis guentheri,38.0,R
Monopeltis infuscata,31.0,R
Monopeltis jugularis,395.0,R
Monopeltis kabindae,3.0,R
Monopeltis leonhardi,17.0,R
Monopeltis luandae,52.0,R
Monopeltis perplexus,19.0,R
Monopeltis remaclei,267.0,R
Monopeltis rhodesiana,17.0,R
Monopeltis scalper,17.0,R
Monopeltis schoutedeni,448.0,R
Monopeltis sphenorhynchus,42.0,R
Monopeltis vanderysti,42.0,R
Monopeltis welwitschii,17.0,R
Monopeltis zambezensis,13.0,R
Monophyllus plethodon,15.1133333333,M
Monophyllus redmani,8.75666666667,M
Montaspis gilvomaculata,21.0,R
Montatheris hindii,25.0,R
Monticola angolensis,44.4,B
Monticola brevipes,33.0,B
Monticola cinclorhynchus,36.0,B
Monticola erythronotus,28.3,B
Monticola explorator,44.43,B
Monticola gularis,34.6,B
Monticola imerinus,28.3,B
Monticola rufiventris,53.2,B
Monticola rufocinereus,24.0,B
Monticola rupestris,61.39,B
Monticola saxatilis,50.3,B
Monticola sharpei,24.8,B
Monticola solitarius,53.65,B
Monticolomys koopmani,25.0,M
Montifringilla adamsi,50.0,B
Montifringilla blanfordi,37.86,B
Montifringilla davidiana,21.2,B
Montifringilla nivalis,36.9,B
Montifringilla ruficollis,22.8,B
Montifringilla taczanowskii,50.0,B
Montifringilla theresae,24.3,B
Montivipera albizona,253.0,R
Montivipera bornmuelleri,217.0,R
Montivipera bulgardaghica,225.0,R
Montivipera kuhrangica,160.0,R
Montivipera latifii,262.0,R
Montivipera raddei,687.0,R
Montivipera wagneri,449.0,R
Montivipera xanthina,1119.0,R
Mops brachypterus,16.0,M
Mops condylurus,27.1866666667,M
Mops congicus,42.7966666667,M
Mops demonstrator,18.65,M
Mops leucostigma,26.79,M
Mops midas,45.3733333333,M
Mops mops,31.0566666667,M
Mops nanulus,18.65,M
Mops niangarae,18.65,M
Mops niveiventer,21.7733333333,M
Mops petersoni,18.65,M
Mops sarasinorum,24.17,M
Mops spurrelli,8.08,M
Mops thersites,21.9966666667,M
Mops trevori,18.65,M
Morelia bredli,10116.0,R
Morelia carinata,3451.0,R
Morelia spilota,21727.0,R
Morelia viridis,3451.0,R
Morenia ocellata,1581.0,R
Morenia petersi,1581.0,R
Morethia adelaidensis,4.0,R
Morethia boulengeri,4.0,R
Morethia butleri,4.0,R
Morethia lineoocellata,4.0,R
Morethia obscura,3.0,R
Morethia ruficauda,2.0,R
Morethia storri,1.0,R
Morethia taeniopleura,2.0,R
Mormoops blainvillei,8.69,M
Mormoops blainvillii,8.68,M
Mormoops magna,11.72,M
Mormoops megalophylla,15.9666666667,M
Mormopterus acetabulosus,11.0,M
Mormopterus beccarii,14.4833333333,M
Mormopterus doriae,12.5,M
Mormopterus jugularis,11.5533333333,M
Mormopterus kalinowskii,13.44,M
Mormopterus loriae,7.0,M
Mormopterus minutus,13.44,M
Mormopterus norfolkensis,8.0,M
